label,class_id,temperature,humidity,tvoc_ppb,eco2_ppm
Cooking,1,22.9,39.4,165,488
Cooking,1,22.9,39.4,159,479
Cooking,1,22.9,39.3,158,486
Cooking,1,22.9,39.3,163,484
Cooking,1,22.9,39.2,168,483
Cooking,1,22.9,39.2,169,490
Cooking,1,22.9,39.2,169,492
Cooking,1,22.9,39.3,167,497
Cooking,1,22.9,39.5,172,502
Cooking,1,22.9,39.6,170,500
Cooking,1,22.9,39.7,169,497
Cooking,1,22.9,39.7,176,502
Cooking,1,22.9,39.7,175,504
Cooking,1,22.9,39.7,172,494
Cooking,1,22.9,39.8,174,496
Cooking,1,22.8,39.7,171,491
Cooking,1,22.9,39.8,170,485
Cooking,1,22.9,39.7,173,491
Cooking,1,22.8,39.6,174,494
Cooking,1,22.8,39.6,171,498
Cooking,1,22.9,39.6,170,485
Cooking,1,22.9,39.6,177,493
Cooking,1,22.8,39.5,174,495
Cooking,1,22.8,39.6,171,490
Cooking,1,22.8,39.6,174,489
Cooking,1,22.8,39.6,175,489
Cooking,1,22.9,39.6,176,490
Cooking,1,22.8,39.5,178,494
Cooking,1,22.8,39.5,180,495
Cooking,1,22.8,39.5,174,478
Cooking,1,22.8,39.5,180,487
Cooking,1,22.8,39.5,179,487
Cooking,1,22.9,39.5,176,488
Cooking,1,22.8,39.5,177,491
Cooking,1,22.9,39.6,174,490
Cooking,1,22.8,39.5,175,483
Cooking,1,22.9,39.6,173,474
Cooking,1,22.9,39.6,174,469
Cooking,1,22.9,39.6,174,479
Cooking,1,22.8,39.5,174,483
Cooking,1,22.8,39.5,174,489
Cooking,1,22.8,39.5,176,491
Cooking,1,22.9,39.6,173,485
Cooking,1,22.8,39.5,174,489
Cooking,1,22.8,39.6,175,491
Cooking,1,22.8,39.6,172,489
Cooking,1,22.9,39.7,173,482
Cooking,1,22.9,39.7,173,477
Cooking,1,22.9,39.7,170,472
Cooking,1,22.9,39.7,175,474
Cooking,1,22.9,39.7,172,469
Cooking,1,22.9,39.7,169,471
Cooking,1,22.9,39.7,168,484
Cooking,1,22.9,39.7,167,476
Cooking,1,22.9,39.6,173,484
Cooking,1,22.9,39.7,175,476
Cooking,1,22.9,39.7,169,480
Cooking,1,22.9,39.7,168,480
Cooking,1,22.9,39.7,169,489
Cooking,1,22.9,39.8,166,481
Cooking,1,22.9,39.8,172,483
Cooking,1,22.9,39.8,176,477
Cooking,1,22.9,39.8,167,476
Cooking,1,22.9,39.8,177,483
Cooking,1,22.9,39.8,170,474
Cooking,1,22.9,39.8,174,476
Cooking,1,22.9,39.7,169,477
Cooking,1,22.9,39.7,174,476
Cooking,1,22.9,39.7,167,474
Cooking,1,22.9,39.7,167,470
Cooking,1,22.9,39.7,171,466
Cooking,1,22.9,39.6,172,477
Cooking,1,22.9,39.6,172,478
Cooking,1,22.9,39.7,163,479
Cooking,1,22.9,39.7,173,480
Cooking,1,22.9,39.7,170,474
Cooking,1,22.9,39.7,168,461
Cooking,1,22.9,39.7,165,449
Cooking,1,22.9,39.6,167,469
Cooking,1,22.9,39.5,163,458
Cooking,1,22.9,39.4,169,459
Cooking,1,22.9,39.3,165,455
Cooking,1,22.9,39.3,166,458
Cooking,1,22.9,39.2,161,458
Cooking,1,22.9,39.2,166,461
Cooking,1,22.9,39.2,164,464
Cooking,1,23.0,39.2,172,460
Cooking,1,22.9,39.2,167,464
Cooking,1,22.9,39.2,169,469
Cooking,1,22.9,39.2,172,475
Cooking,1,22.9,39.2,172,474
Cooking,1,22.9,39.2,178,475
Cooking,1,22.9,39.2,179,474
Cooking,1,22.9,39.2,177,481
Cooking,1,22.9,39.2,179,478
Cooking,1,22.9,39.2,180,481
Cooking,1,22.9,39.2,182,478
Cooking,1,22.9,39.2,184,485
Cooking,1,22.9,39.2,186,487
Cooking,1,22.9,39.2,191,488
Cooking,1,22.9,39.2,182,492
Cooking,1,22.9,39.2,193,497
Cooking,1,22.9,39.2,196,497
Cooking,1,22.9,39.2,196,501
Cooking,1,22.9,39.2,206,546
Cooking,1,22.9,39.2,227,583
Cooking,1,22.9,39.2,237,573
Cooking,1,22.9,39.2,234,574
Cooking,1,22.9,39.2,243,571
Cooking,1,22.9,39.2,241,551
